Source,Pit,Context/Spit,Low Date,High Data,Type,Number,Weight
PotReportClavering12.doc,23,5,1400,1700,LMT,1,5
PotReportClavering12.doc,23,5,1400,1700,GRE,1,3
PotReportClavering12.doc,23,5,1400,1700,SMW,1,3
PotReportClavering12.doc,24,1,1400,1800,LMT,1,2
PotReportClavering12.doc,24,1,1400,1800,GRE,1,4
PotReportClavering12.doc,24,1,1400,1800,CP,1,2
PotReportClavering12.doc,24,2,1400,1600,LMT,1,3
PotReportClavering12.doc,24,2,1400,1600,GRE,1,2
PotReportClavering12.doc,24,3,1400,1600,LMT,3,3
PotReportClavering12.doc,24,3,1400,1600,GRE,1,15
PotReportClavering12.doc,25,1,1200,1400,HED,1,2
PotReportClavering12.doc,25,2,1550,1900,GRE,2,12
PotReportClavering12.doc,25,2,1550,1900,MB,1,4
PotReportClavering12.doc,25,2,1550,1900,EST,2,16
PotReportClavering12.doc,25,2,1550,1900,SMW,1,1
PotReportClavering12.doc,25,2,1550,1900,SWSG,1,10
PotReportClavering12.doc,25,2,1550,1900,VIC,10,53
PotReportClavering12.doc,25,3,100,1900,RB,1,5
PotReportClavering12.doc,25,3,100,1900,EMW,3,11
PotReportClavering12.doc,25,3,100,1900,LMT,3,68
PotReportClavering12.doc,25,3,100,1900,GRE,5,26
PotReportClavering12.doc,25,3,100,1900,SWSG,2,2
PotReportClavering12.doc,25,3,100,1900,VIC,2,2
PotReportClavering12.doc,26,2,1800,1900,VIC,9,19
PotReportClavering12.doc,26,3,1800,1900,VIC,3,14
PotReportClavering12.doc,26,4,1550,1720,GRE,12,73
PotReportClavering12.doc,26,4,1550,1720,MB,1,10
PotReportClavering12.doc,26,4,1550,1720,HSW,3,33
PotReportClavering12.doc,26,4,1550,1720,WCS,1,32
PotReportClavering12.doc,26,4,1550,1720,SS,1,6
PotReportClavering12.doc,26,4,1550,1720,EST,1,2
PotReportClavering12.doc,26,5,1550,1900,GRE,7,63
PotReportClavering12.doc,27,2,-3500,1900,NEO,1,14
PotReportClavering12.doc,27,2,-3500,1900,GRE,1,2
PotReportClavering12.doc,27,2,-3500,1900,VIC,2,14
PotReportClavering12.doc,27,3a,1550,1900,LMT,3,10
PotReportClavering12.doc,27,3a,1550,1900,VIC,4,10
PotReportClavering12.doc,27,4a,1600,1900,HSW,1,18
PotReportClavering12.doc,27,4a,1600,1900,VIC,2,7
PotReportClavering12.doc,28,1,1720,1900,SWSG,2,2
PotReportClavering12.doc,28,1,1720,1900,VIC,26,31
PotReportClavering12.doc,28,2,1100,1900,EMW,2,5
PotReportClavering12.doc,28,2,1100,1900,GRE,1,5
PotReportClavering12.doc,28,2,1100,1900,SS,1,3
PotReportClavering12.doc,28,2,1100,1900,SMW,1,4
PotReportClavering12.doc,28,2,1100,1900,SWSG,1,4
PotReportClavering12.doc,28,2,1100,1900,VIC,17,35
PotReportClavering12.doc,28,3,1580,1900,MB,1,5
PotReportClavering12.doc,28,3,1580,1900,TGE,2,2
PotReportClavering12.doc,28,3,1580,1900,HSW,1,5
PotReportClavering12.doc,28,3,1580,1900,SWSG,6,6
PotReportClavering12.doc,28,3,1580,1900,VIC,47,80
PotReportClavering12.doc,28,4,1600,1900,TGE,2,3
PotReportClavering12.doc,28,4,1600,1900,SWSG,4,8
PotReportClavering12.doc,28,4,1600,1900,VIC,18,20
PotReportClavering12.doc,29,1,1800,1900,VIC,10,13
PotReportClavering12.doc,29,2,1800,1900,VIC,3,27
PotReportClavering12.doc,29,3,1400,1900,LMT,2,28
PotReportClavering12.doc,29,3,1400,1900,VIC,3,8
PotReportClavering12.doc,29,4,1200,1300,HED,1,4
PotReportClavering12.doc,29,5,1680,1750,EST,1,15
PotReportClavering12.doc,29,6,1800,1900,VIC,2,3
PotReportCarletonRode10-2.doc,8,1,1100,1900,EMW,1,3
PotReportCarletonRode10-2.doc,8,1,1100,1900,GRE,2,11
PotReportCarletonRode10-2.doc,8,1,1100,1900,VIC,10,26
PotReportCarletonRode10-2.doc,8,2,1800,1900,VIC,19,80
PotReportCarletonRode10-2.doc,8,3,1800,1900,EMW,3,6
PotReportCarletonRode10-2.doc,8,3,1800,1900,GRE,4,74
PotReportCarletonRode10-2.doc,8,3,1800,1900,VIC,1,1
PotReportCarletonRode10-2.doc,8,4,1800,1900,VIC,11,31
PotReportCarletonRode10-2.doc,8,5,1100,1900,EMW,13,40
PotReportCarletonRode10-2.doc,8,5,1100,1900,GRIM,1,1
PotReportCarletonRode10-2.doc,8,5,1100,1900,LMT,1,3
PotReportCarletonRode10-2.doc,8,5,1100,1900,GRE,1,1
PotReportCarletonRode10-2.doc,8,5,1100,1900,EST,1,2
PotReportCarletonRode10-2.doc,8,5,1100,1900,VIC,2,7
PotReportCarletonRode10-2.doc,9,1,1200,1900,HED,2,12
PotReportCarletonRode10-2.doc,9,1,1200,1900,GRE,2,26
PotReportCarletonRode10-2.doc,9,1,1200,1900,EST,2,3
PotReportCarletonRode10-2.doc,9,1,1200,1900,SWSG,1,1
PotReportCarletonRode10-2.doc,9,1,1200,1900,VIC,13,28
PotReportCarletonRode10-2.doc,9,2,1800,1900,LMT,1,6
PotReportCarletonRode10-2.doc,9,2,1800,1900,GRE,11,60
PotReportCarletonRode10-2.doc,9,2,1800,1900,WCS,2,9
PotReportCarletonRode10-2.doc,9,2,1800,1900,EST,5,28
PotReportCarletonRode10-2.doc,9,2,1800,1900,VIC,32,47
PotReportCarletonRode10-2.doc,9,4,1550,1900,GRE,1,11
PotReportCarletonRode10-2.doc,9,4,1550,1900,MANG,1,8
PotReportCarletonRode10-2.doc,9,4,1550,1900,VIC,1,1
PotReportCarletonRode10-2.doc,10,1,1800,1900,VIC,6,20
PotReportCarletonRode10-2.doc,10,3,1550,1900,GRE,2,6
PotReportCarletonRode10-2.doc,10,3,1550,1900,WCS,1,3
PotReportCarletonRode10-2.doc,10,3,1550,1900,VIC,7,24
PotReportCarletonRode10-2.doc,10,4,1550,1900,GRE,5,25
PotReportCarletonRode10-2.doc,10,4,1550,1900,SS,2,9
PotReportCarletonRode10-2.doc,10,4,1550,1900,MANG,3,4
PotReportCarletonRode10-2.doc,10,4,1550,1900,VIC,13,25
PotReportCarletonRode10-2.doc,10,5,1550,1900,GRE,1,8
PotReportCarletonRode10-2.doc,10,5,1550,1900,VIC,3,10
PotReportCarletonRode10-2.doc,10,20,1550,1900,GRE,1,7
PotReportCarletonRode10-2.doc,10,20,1550,1900,VIC,2,8
PotReportCarletonRode10-2.doc,11,1,1680,1900,MANG,1,1
PotReportCarletonRode10-2.doc,11,1,1680,1900,VIC,2,4
PotReportCarletonRode10-2.doc,11,2,1800,1900,VIC,7,14
PotReportCarletonRode10-2.doc,11,3,1550,1900,GRE,6,18
PotReportCarletonRode10-2.doc,11,3,1550,1900,EST,1,5
PotReportCarletonRode10-2.doc,11,3,1550,1900,SWSG,1,3
PotReportCarletonRode10-2.doc,11,3,1550,1900,VIC,7,9
PotReportCarletonRode10-2.doc,11,4,1550,1900,GS,1,2
PotReportCarletonRode10-2.doc,11,4,1550,1900,GRE,4,37
PotReportCarletonRode10-2.doc,11,4,1550,1900,VIC,3,3
PotReportCarletonRode10-2.doc,11,5,1100,1900,EMW,1,1
PotReportCarletonRode10-2.doc,11,5,1100,1900,GRE,5,76
PotReportCarletonRode10-2.doc,11,5,1100,1900,VIC,1,1
PotReportCarletonRode10-2.doc,12,2,1600,1900,WCS,1,7
PotReportCarletonRode10-2.doc,12,2,1600,1900,EST,1,6
PotReportCarletonRode10-2.doc,12,2,1600,1900,VIC,26,192
PotReportCarletonRode10-2.doc,12,3,1800,1900,VIC,26,69
PotReportCarletonRode10-2.doc,12,4,1800,1900,VIC,4,18
PotReportCarletonRode10-2.doc,12,5,1680,1900,MANG,1,1
PotReportCarletonRode10-2.doc,12,5,1680,1900,VIC,5,14
PotReportCarletonRode10-2.doc,13,2,1700,1900,EST,1,4
PotReportCarletonRode10-2.doc,13,2,1700,1900,SWSG,1,3
PotReportCarletonRode10-2.doc,13,2,1700,1900,VIC,14,92
PotReportCarletonRode10-2.doc,13,3,1550,1900,GRE,1,10
PotReportCarletonRode10-2.doc,13,3,1550,1900,VIC,4,12
PotReportCarletonRode10-2.doc,13,4,1800,1900,VIC,2,4
PotReportCarletonRode10-2.doc,14,1,1800,1900,VIC,1,1
PotReportCarletonRode10-2.doc,14,2,1800,1900,VIC,9,46
PotReportCarletonRode10-2.doc,14,3,1800,1900,VIC,9,22
PotReportCarletonRode10-2.doc,14,4,1800,1900,VIC,3,12
PotReportCarletonRode10-2.doc,14,5,1800,1900,VIC,7,120
PotReportCarletonRode10-2.doc,14,6,1550,1900,GRE,2,21
PotReportCarletonRode10-2.doc,14,6,1550,1900,EST,1,1
PotReportCarletonRode10-2.doc,14,6,1550,1900,VIC,2,9
PotReportCarletonRode10-2.doc,15,2,1550,1700,GRE,1,9
PotReportCarletonRode10-2.doc,16,2,1800,1900,VIC,1,3
PotReportCarletonRode10-2.doc,16,3,1200,1350,GRIM,1,4
PotReportCoddenham08.doc,1,4,1800,1900,Victorian,2,20
PotReportCoddenham08.doc,1,5,1100,1300,EMW,1,7
PotReportCoddenham08.doc,2,2,1800,1900,Victorian,2,2
PotReportCoddenham08.doc,2,3,1720,1900,SWSG,1,2
PotReportCoddenham08.doc,2,3,1720,1900,Victorian,5,97
PotReportCoddenham08.doc,2,5,1550,1900,GRE,2,12
PotReportCoddenham08.doc,2,5,1550,1900,MG,1,1
PotReportCoddenham08.doc,2,5,1550,1900,Victorian,2,32
PotReportCoddenham08.doc,2,7,1550,1750,GRE,1,12
PotReportCoddenham08.doc,3,1,1500,1750,GS,1,5
PotReportCoddenham08.doc,3,1,1500,1750,GRE,2,5
PotReportCoddenham08.doc,3,2,1550,1900,GRE,1,6
PotReportCoddenham08.doc,3,2,1550,1900,SWSG,1,3
PotReportCoddenham08.doc,3,2,1550,1900,Victorian,2,12
PotReportCoddenham08.doc,3,3,1500,1900,GRE,1,4
PotReportCoddenham08.doc,3,3,1500,1900,ES,1,11
PotReportCoddenham08.doc,3,3,1500,1900,Victorian,4,7
PotReportCoddenham08.doc,3,4,1250,1900,IGW,2,11
PotReportCoddenham08.doc,3,4,1250,1900,GRE,1,2
PotReportCoddenham08.doc,3,4,1250,1900,Victorian,2,5
PotReportCoddenham08.doc,4,1,1800,1900,Victorian,4,14
PotReportCoddenham08.doc,4,2,1800,1900,Victorian,19,89
PotReportCoddenham08.doc,4,3,1800,1900,Victorian,5,18
PotReportCoddenham08.doc,4,4,1800,1900,Victorian,15,72
PotReportCoddenham08.doc,4,5,1800,1900,Victorian,14,75
PotReportCoddenham08.doc,4,6,1800,1900,Victorian,19,220
PotReportCoddenham08.doc,4,7,1800,1900,Victorian,17,153
PotReportCoddenham08.doc,5,1,1550,1900,GRE,1,1
PotReportCoddenham08.doc,5,1,1550,1900,Victorian,6,18
PotReportCoddenham08.doc,5,2,900,1900,Thetford,1,6
PotReportCoddenham08.doc,5,2,900,1900,HED,1,2
PotReportCoddenham08.doc,5,2,900,1900,Victorian,4,14
PotReportCoddenham08.doc,5,3,1800,1900,Victorian,15,56
PotReportCoddenham08.doc,5,4,1475,1700,CW,1,4
PotReportCoddenham08.doc,5,5,900,1900,Thetford,1,3
PotReportCoddenham08.doc,5,5,900,1900,Victorian,1,3
PotReportCoddenham08.doc,5,F20,1800,1900,Victorian,2,21
PotReportCoddenham08.doc,6,1,1550,1900,GRE,2,4
PotReportCoddenham08.doc,6,1,1550,1900,MG,2,64
PotReportCoddenham08.doc,6,1,1550,1900,Victorian,10,50
PotReportCoddenham08.doc,6,2,1550,1900,GRE,4,20
PotReportCoddenham08.doc,6,2,1550,1900,WC,1,2
PotReportCoddenham08.doc,6,2,1550,1900,Victorian,60,97
PotReportCoddenham08.doc,6,3,1550,1900,GRE,1,11
PotReportCoddenham08.doc,6,3,1550,1900,WC,1,12
PotReportCoddenham08.doc,6,3,1550,1900,Victorian,25,40
PotReportCoddenham08.doc,6,4,1550,1900,GRE,6,38
PotReportCoddenham08.doc,6,4,1550,1900,TGE,1,7
PotReportCoddenham08.doc,6,4,1550,1900,Victorian,46,119
PotReportCoddenham08.doc,6,5,1800,1900,Victorian,6,13
PotReportCoddenham08.doc,6,P/Hole,1550,1750,GRE,1,5
PotReportCoddenham08.doc,6,6,1550,1750,GRE,1,12
PotReportCoddenham08.doc,6,7,1550,1750,GRE,1,7
PotReportCoddenham08.doc,7,1,1800,1900,Victorian,4,7
PotReportCoddenham08.doc,7,2,1800,1900,Victorian,2,2
PotReportCoddenham08.doc,8,1,1100,1900,EMW,1,15
PotReportCoddenham08.doc,8,1,1100,1900,Victorian,1,4
PotReportCoddenham08.doc,8,2,1800,1900,Victorian,2,7
PotReportCoddenham08.doc,8,3,900,1900,Thetford,2,7
PotReportCoddenham08.doc,8,3,900,1900,HW,1,2
PotReportCoddenham08.doc,8,3,900,1900,Victorian,8,29
PotReportCoddenham08.doc,8,5,1500,1700,GS,1,3
PotReportCoddenham08.doc,9,1,1800,1900,Victorian,1,30
PotReportCoddenham08.doc,9,2,1600,1900,WC,2,8
PotReportCoddenham08.doc,9,2,1600,1900,Victorian,7,8
PotReportCoddenham08.doc,9,3,1550,1900,GRE,1,12
PotReportCoddenham08.doc,9,3,1550,1900,MG,1,2
PotReportCoddenham08.doc,9,3,1550,1900,Victorian,12,12
PotReportCoddenham08.doc,9,4,1550,1900,GRE,1,6
PotReportCoddenham08.doc,9,4,1550,1900,WC,1,1
PotReportCoddenham08.doc,9,4,1550,1900,MG,1,4
PotReportCoddenham08.doc,9,4,1550,1900,Victorian,3,3
PotReportChediston11.doc,1,1,1800,1900,VIC,1,2
PotReportChediston11.doc,1,2,1550,1900,GRE,3,12
PotReportChediston11.doc,1,2,1550,1900,VIC,6,20
PotReportChediston11.doc,1,3,1550,1900,GRE,1,8
PotReportChediston11.doc,1,3,1550,1900,VIC,6,14
PotReportChediston11.doc,2,1,1800,1900,VIC,1,3
PotReportChediston11.doc,2,2,1550,1900,GRE,3,7
PotReportChediston11.doc,2,2,1550,1900,DW,3,6
PotReportChediston11.doc,2,2,1550,1900,VIC,15,32
PotReportChediston11.doc,2,3,1550,1900,GS,1,3
PotReportChediston11.doc,2,3,1550,1900,GRE,6,23
PotReportChediston11.doc,2,3,1550,1900,SWSG,1,1
PotReportChediston11.doc,2,3,1550,1900,VIC,23,36
PotReportChediston11.doc,2,4,900,1900,THET,1,2
PotReportChediston11.doc,2,4,900,1900,GRE,1,3
PotReportChediston11.doc,2,4,900,1900,SS,1,4
PotReportChediston11.doc,2,4,900,1900,SWSG,1,2
PotReportChediston11.doc,2,4,900,1900,VIC,5,5
PotReportChediston11.doc,2,5,900,1600,THET,1,1
PotReportChediston11.doc,2,5,900,1600,LMT,3,8
PotReportChediston11.doc,2,5,900,1600,GRE,3,13
PotReportChediston11.doc,2,6,1200,1550,HED,3,8
PotReportChediston11.doc,2,6,1200,1550,LMT,2,12
PotReportChediston11.doc,2,7,1700,1750,SMW,1,3
PotReportChediston11.doc,3,1,1800,1900,VIC,9,33
PotReportChediston11.doc,3,2,1800,1900,VIC,3,4
PotReportChediston11.doc,3,3,1800,1900,VIC,1,2
PotReportChediston11.doc,3,4,1700,1750,ES,1,4
PotReportChediston11.doc,3,5,1800,1900,VIC,1,2
PotReportChediston11.doc,4,1,1700,1800,ES,1,24
PotReportChediston11.doc,4,2,1800,1900,VIC,8,17
PotReportChediston11.doc,4,3,1700,1900,ES,1,1
PotReportChediston11.doc,4,3,1700,1900,VIC,5,16
PotReportChediston11.doc,4,4,1800,1900,VIC,5,15
PotReportChediston11.doc,4,5,1800,1900,VIC,7,25
PotReportChediston11.doc,5,1,1550,1900,GRE,2,61
PotReportChediston11.doc,5,1,1550,1900,VIC,2,2
PotReportChediston11.doc,5,2,1550,1900,GRE,1,2
PotReportChediston11.doc,5,2,1550,1900,DW,2,16
PotReportChediston11.doc,5,2,1550,1900,VIC,4,14
PotReportChediston11.doc,5,3,1550,1900,GRE,6,18
PotReportChediston11.doc,5,3,1550,1900,VIC,2,4
PotReportChediston11.doc,5,4,1400,1900,LMT,2,3
PotReportChediston11.doc,5,4,1400,1900,GRE,5,28
PotReportChediston11.doc,5,4,1400,1900,DW,2,3
PotReportChediston11.doc,5,4,1400,1900,ES,3,8
PotReportChediston11.doc,5,4,1400,1900,VIC,3,4
PotReportChediston11.doc,5,5,1400,1750,LMT,2,6
PotReportChediston11.doc,5,5,1400,1750,BW,1,6
PotReportChediston11.doc,5,5,1400,1750,GRE,1,6
PotReportChediston11.doc,5,5,1400,1750,SMW,2,9
PotReportChediston11.doc,5,6,1700,1750,SMW,1,2
PotReportChediston11.doc,5,7,1400,1600,LMT,1,15
PotReportChediston11.doc,5,7,1400,1600,GRE,2,5
PotReportChediston11.doc,6,2,1800,1900,VIC,1,1
PotReportChediston11.doc,6,3,1400,1900,LMT,1,1
PotReportChediston11.doc,6,3,1400,1900,VIC,4,34
PotReportChediston11.doc,6,4,1400,1900,LMT,1,7
PotReportChediston11.doc,6,4,1400,1900,GRE,1,21
PotReportChediston11.doc,6,4,1400,1900,VIC,1,3
PotReportChediston11.doc,6,5,1400,1900,LMT,2,76
PotReportChediston11.doc,6,5,1400,1900,GRE,2,31
PotReportChediston11.doc,6,5,1400,1900,VIC,1,8
PotReportChediston11.doc,7,1,1800,1900,VIC,5,9
PotReportChediston11.doc,7,2,1550,1900,GRE,1,2
PotReportChediston11.doc,7,2,1550,1900,VIC,17,40
PotReportChediston11.doc,7,3,1800,1900,VIC,9,42
PotReportChediston11.doc,7,4,1800,1900,VIC,8,27
PotReportChediston11.doc,8,2,1100,1900,EMW,2,5
PotReportChediston11.doc,8,2,1100,1900,VIC,1,14
PotReportChediston11.doc,8,3,1800,1900,VIC,2,5
PotReportChediston11.doc,8,4,1100,1550,EMW,1,4
PotReportChediston11.doc,8,4,1100,1550,LMT,1,1
PotReportChediston11.doc,8,5,1100,1350,EMW,1,1
PotReportChediston11.doc,8,5,1100,1350,HED,1,3
PotReportCarletonRode08.doc,1,1,1550,1900,GRE,1,4
PotReportCarletonRode08.doc,1,1,1550,1900,MANG,1,1
PotReportCarletonRode08.doc,1,1,1550,1900,VIC,1,3
PotReportCarletonRode08.doc,1,2,1800,1900,VIC,3,7
PotReportCarletonRode08.doc,1,3,1550,1900,GRE,1,10
PotReportCarletonRode08.doc,1,3,1550,1900,VIC,1,1
PotReportCarletonRode08.doc,1,4,1200,1900,GRIM,1,2
PotReportCarletonRode08.doc,1,4,1200,1900,LMT,1,3
PotReportCarletonRode08.doc,1,4,1200,1900,VIC,1,1
PotReportCarletonRode08.doc,2,1,1200,1900,GRIM,2,7
PotReportCarletonRode08.doc,2,1,1200,1900,VIC,5,8
PotReportCarletonRode08.doc,2,2,1800,1900,VIC,22,64
PotReportCarletonRode08.doc,2,3,1100,1900,EMW,1,4
PotReportCarletonRode08.doc,2,3,1100,1900,GS,1,1
PotReportCarletonRode08.doc,2,3,1100,1900,GRE,1,2
PotReportCarletonRode08.doc,2,3,1100,1900,VIC,44,88
PotReportCarletonRode08.doc,2,4,1800,1900,VIC,56,114
PotReportCarletonRode08.doc,2,5,1100,1900,EMW,2,4
PotReportCarletonRode08.doc,2,5,1100,1900,HED,1,5
PotReportCarletonRode08.doc,2,5,1100,1900,LMT,2,3
PotReportCarletonRode08.doc,2,5,1100,1900,GRE,2,39
PotReportCarletonRode08.doc,2,5,1100,1900,MANG,1,4
PotReportCarletonRode08.doc,2,5,1100,1900,VIC,20,46
PotReportCarletonRode08.doc,2,6,1680,1900,MANG,1,5
PotReportCarletonRode08.doc,2,6,1680,1900,VIC,13,37
PotReportCarletonRode08.doc,3,2,1800,1900,VIC,3,9
PotReportCarletonRode08.doc,3,3,1800,1900,VIC,3,7
PotReportCarletonRode08.doc,3,4,1550,1900,GRE,1,39
PotReportCarletonRode08.doc,3,4,1550,1900,VIC,14,113
PotReportCarletonRode08.doc,3,5,1800,1900,VIC,6,48
PotReportCarletonRode08.doc,3,6,1680,1900,MANG,1,14
PotReportCarletonRode08.doc,3,6,1680,1900,VIC,2,4
PotReportCarletonRode08.doc,4,1,1100,1200,EMW,1,6
PotReportCarletonRode08.doc,4,3,1100,1300,EMW,5,19
PotReportCarletonRode08.doc,4,3,1100,1300,HED,1,2
PotReportCarletonRode08.doc,4,4,1100,1300,EMW,20,101
PotReportCarletonRode08.doc,4,4,1100,1300,GRIM,1,1
PotReportCarletonRode08.doc,4,5,1200,1300,GRIM,2,6
PotReportCarletonRode08.doc,5,1,1800,1900,VIC,2,2
PotReportCarletonRode08.doc,5,2,1800,1900,VIC,9,12
PotReportCarletonRode08.doc,5,3,1550,1900,GRE,1,3
PotReportCarletonRode08.doc,5,3,1550,1900,VIC,13,21
PotReportCarletonRode08.doc,5,4,1800,1900,VIC,2,2
PotReportCarletonRode08.doc,6,2,1550,1800,GS,1,14
PotReportCarletonRode08.doc,6,2,1550,1800,VIC,1,1
PotReportCarletonRode08.doc,7,2,1550,1900,GS,1,18
PotReportCarletonRode08.doc,7,2,1550,1900,GRE,1,46
PotReportCarletonRode08.doc,7,2,1550,1900,VIC,65,224
PotReportCarletonRode08.doc,7,3,1800,1900,VIC,8,21
PotReportCarletonRode08.doc,7,4,1200,1900,GRIM,1,11
PotReportCarletonRode08.doc,7,4,1200,1900,GRE,1,3
PotReportCarletonRode08.doc,7,4,1200,1900,VIC,12,90
PotReportCarletonRode08.doc,7,5,1650,1900,SS,1,4
PotReportCarletonRode08.doc,7,5,1650,1900,MANG,1,5
PotReportCarletonRode08.doc,7,5,1650,1900,VIC,3,3
PotReportCarletonRode08.doc,8,2,1550,1900,GRE,1,10
PotReportCarletonRode08.doc,8,2,1550,1900,VIC,5,13
PotReportCarletonRode08.doc,8,3,1200,1900,HED,1,2
PotReportCarletonRode08.doc,8,3,1200,1900,VIC,7,9
PotReportCarletonRode08.doc,8,4,-50,1900,LIA,4,9
PotReportCarletonRode08.doc,8,4,-50,1900,VIC,3,6
PotReportCarletonRode08.doc,9,2,1800,1900,VIC,4,17
PotReportCarletonRode08.doc,9,3,1800,1900,VIC,4,23
PotReportCarletonRode08.doc,10,2,1800,1900,VIC,3,7
PotReportCarletonRode08.doc,10,4,1100,1900,EMW,1,2
PotReportCarletonRode08.doc,10,4,1100,1900,VIC,1,5
PotReportCarletonRode08.doc,10,6,1100,1550,EMW,2,4
PotReportCarletonRode08.doc,10,6,1100,1550,HED,1,1
PotReportCarletonRode08.doc,10,6,1100,1550,GRIM,2,5
PotReportCarletonRode08.doc,10,6,1100,1550,LMT,1,2
PotReportCarletonRode08.doc,10,7,1100,1300,EMW,2,5
PotReportCarletonRode08.doc,10,7,1100,1300,GRIM,1,4
PotReportCarletonRode08.doc,11,1,1100,1200,EMW,1,1
PotReportCarletonRode08.doc,11,2,1100,1750,EMW,2,11
PotReportCarletonRode08.doc,11,2,1100,1750,GRE,1,11
PotReportCarletonRode08.doc,11,2,1100,1750,MANG,2,5
PotReportCarletonRode08.doc,11,3,1100,1900,EMW,8,24
PotReportCarletonRode08.doc,11,3,1100,1900,GRIM,1,4
PotReportCarletonRode08.doc,11,3,1100,1900,LMT,2,2
PotReportCarletonRode08.doc,11,3,1100,1900,VIC,2,4
PotReportCarletonRode08.doc,11,4,850,1200,THET,3,8
PotReportCarletonRode08.doc,11,4,850,1200,EMW,12,71
PotReportCarletonRode08.doc,11,4,850,1200,GRIM,1,2
PotReportCarletonRode08.doc,11,5,850,1200,THET,1,1
PotReportCarletonRode08.doc,11,5,850,1200,EMW,2,2
PotReportCarletonRode08.doc,12,2,1800,1900,VIC,1,4
PotReportCarletonRode08.doc,12,3,1100,1900,EMW,1,1
PotReportCarletonRode08.doc,12,3,1100,1900,VIC,5,9
PotReportClare11-2.doc,17,4,1800,1900,VIC,1,7
PotReportClare11-2.doc,17,5,1100,1750,EMW,1,15
PotReportClare11-2.doc,17,5,1100,1750,GRE,1,64
PotReportClare11-2.doc,17,5,1100,1750,EST,1,29
PotReportClare11-2.doc,17,6,900,1900,THET,7,37
PotReportClare11-2.doc,17,6,900,1900,EMW,3,11
PotReportClare11-2.doc,17,6,900,1900,LMT,2,18
PotReportClare11-2.doc,17,6,900,1900,GRE,2,6
PotReportClare11-2.doc,17,6,900,1900,SS,1,2
PotReportClare11-2.doc,17,6,900,1900,EST,1,1
PotReportClare11-2.doc,17,6,900,1900,VIC,1,5
PotReportClare11-2.doc,18,1,1700,1900,EST,5,40
PotReportClare11-2.doc,18,1,1700,1900,VIC,56,141
PotReportClare11-2.doc,18,2,1550,1900,GRE,1,4
PotReportClare11-2.doc,18,2,1550,1900,VIC,79,232
PotReportClare11-2.doc,18,3,1550,1900,GRE,4,40
PotReportClare11-2.doc,18,3,1550,1900,DW,4,10
PotReportClare11-2.doc,18,3,1550,1900,EST,2,15
PotReportClare11-2.doc,18,3,1550,1900,VIC,94,337
PotReportClare11-2.doc,18,4,100,1900,RB,1,4
PotReportClare11-2.doc,18,4,100,1900,THET,4,52
PotReportClare11-2.doc,18,4,100,1900,EMW,3,42
PotReportClare11-2.doc,18,4,100,1900,HG,1,18
PotReportClare11-2.doc,18,4,100,1900,LMT,13,291
PotReportClare11-2.doc,18,4,100,1900,GS,2,26
PotReportClare11-2.doc,18,4,100,1900,GRE,1,4
PotReportClare11-2.doc,18,4,100,1900,VIC,8,21
PotReportClare11-2.doc,18,5,900,1550,THET,9,46
PotReportClare11-2.doc,18,5,900,1550,EMW,20,255
PotReportClare11-2.doc,18,5,900,1550,LMT,1,10
PotReportClare11-2.doc,19,1,1800,1900,VIC,3,12
PotReportClare11-2.doc,19,2,1100,1900,EMW,2,7
PotReportClare11-2.doc,19,2,1100,1900,GRE,3,69
PotReportClare11-2.doc,19,2,1100,1900,VIC,22,132
PotReportClare11-2.doc,19,3,1450,1900,HGW,1,2
PotReportClare11-2.doc,19,3,1450,1900,VIC,6,26
PotReportClare11-2.doc,19,4,1800,1900,VIC,2,4
PotReportClare11-2.doc,19,6,1550,1900,GRE,1,28
PotReportClare11-2.doc,19,6,1550,1900,VIC,4,22
PotReportClare11-2.doc,20,1,1800,1900,VIC,5,15
PotReportClare11-2.doc,20,2,1550,1900,GRE,2,21
PotReportClare11-2.doc,20,2,1550,1900,EST,1,1
PotReportClare11-2.doc,20,2,1550,1900,VIC,14,50
PotReportClare11-2.doc,20,3,1800,1900,VIC,13,45
PotReportClare11-2.doc,20,4,1800,1900,VIC,5,12
PotReportClare11-2.doc,20,5,1400,1600,LMT,1,2
PotReportClare11-2.doc,20,5,1400,1600,GRE,2,5
PotReportClare11-2.doc,21,2,1600,1650,HSW,1,9
PotReportClare11-2.doc,21,3,1800,1900,VIC,1,1
PotReportClare11-2.doc,21,4,1550,1900,GRE,1,5
PotReportClare11-2.doc,21,4,1550,1900,VIC,1,2
PotReportClare11-2.doc,22,1,1500,1900,GS,1,4
PotReportClare11-2.doc,22,1,1500,1900,VIC,2,33
PotReportClare11-2.doc,22,2,1800,1900,VIC,5,46
PotReportClare11-2.doc,22,4,1800,1900,VIC,2,5
PotReportClare11-2.doc,22,5,1550,1750,GRE,1,3
PotReportClare11-2.doc,22,5,1550,1750,EST,1,6
PotReportClare11-2.doc,23,1,1800,1900,VIC,11,26
PotReportClare11-2.doc,23,2,1550,1900,GRE,5,33
PotReportClare11-2.doc,23,2,1550,1900,EST,1,2
PotReportClare11-2.doc,23,2,1550,1900,SWSG,2,2
PotReportClare11-2.doc,23,2,1550,1900,CP,1,3
PotReportClare11-2.doc,23,2,1550,1900,VIC,54,139
PotReportClare11-2.doc,23,3,1550,1900,GRE,5,38
PotReportClare11-2.doc,23,3,1550,1900,SWSG,1,1
